CLIENTNUM,review,date,City,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Churn_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,sentiment_result,sentiment_label,sentiment_score,sentiment_numeric,review_lower,category,nps_category,nps_summary,nps_value
719821908,Argos card has gone really bad since it has been taken over. As should have kept all the conditions as they were. Instead of changing everything as was good before they changed n got taken over by a third party ????,22-Jan-25,Toronto,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752,43,0.433,0.0,0.98167,0.01833,Involuntary,22887,1907.25,0.0,Low Risk,527.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,527.0,Caa,bad,bad,50.0,"{'label': 'NEGATIVE', 'score': 0.9996812343597412}",NEGATIVE,0.9996812343597412,-0.9996812343597412,argos card has gone really bad since it has been taken over. as should have kept all the conditions as they were. instead of changing everything as was good before they changed n got taken over by a third party ????,Other,Detractor,93.66812227074236,0
787493808,Argos card has gone down hill,22-Jan-25,Ottawa,Attrited Customer,48,F,4,Graduate,,Less than $40K,Blue,36,5,2,2,2700.0,2480,220.0,0.686,2396,49,0.531,0.919,0.99169,0.00831,Involuntary,38901,3241.75,76.50188941158325,High Risk,596.0,1,1,2020-09-19 22:36:53.093305,19789.9,No,0,596.0,B,good,good,546.0,"{'label': 'NEGATIVE', 'score': 0.9817847013473511}",NEGATIVE,0.9817847013473511,-0.9817847013473511,argos card has gone down hill,Other,Detractor,93.66812227074236,0
710481333,"I have had my Argos card since 2017 always paying it off in full and on time to avoid the deferred interest. More recently they added a small amount of interest as a payment was allocated to a different statement balance. Not happy it will be the first and last £4.26 you rob from me. Attempted to enquire with customer services for resolution only to be met with rude, arrogant and disrespectful staff members. Wholly unprofessional. I am not enamoured with the NewDay take over either. There are items of far superior quality from other well known stores for less and with outstanding customer service. Im out!",11-Jan-25,St. John's,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6,0.9989,0.00109664,Voluntary,32941,2745.083333333333,58.79602926444248,High Risk,837.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,837.0,Aaa,good,good,372.8,"{'label': 'NEGATIVE', 'score': 0.8305042386054993}",NEGATIVE,0.8305042386054993,-0.8305042386054993,"i have had my argos card since 2017 always paying it off in full and on time to avoid the deferred interest. more recently they added a small amount of interest as a payment was allocated to a different statement balance. not happy it will be the first and last £4.26 you rob from me. attempted to enquire with customer services for resolution only to be met with rude, arrogant and disrespectful staff members. wholly unprofessional. i am not enamoured with the newday take over either. there are items of far superior quality from other well known stores for less and with outstanding customer service. im out!",Poor Customer Service,Detractor,93.66812227074236,0
778601733,Unprofessional,11-Jan-25,Cochrane,Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370,34,0.789,0.629,0.9973,0.00270332,Involuntary,55725,4643.75,36.37146702557201,Medium Risk,583.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,583.0,B,good,good,387.8,"{'label': 'NEGATIVE', 'score': 0.9916370511054993}",NEGATIVE,0.9916370511054993,-0.9916370511054993,unprofessional,Other,Detractor,93.66812227074236,0
813804783,... however in recent times they have gone way downhill I have an immaculate credit score and always manage to pay things off early recently (this has happened 3 times) I make a payment early that will be on a 3 or 6 month plan then all of a sudden they decide to change this to normal credit! How the hell is this fair on your customers especially the ones that really want to make sure things are always paid off!,6-Jan-25,Kelowna,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,3,2667.0,0,2667.0,0.494,4399,54,0.862,0.0,0.99639,0.00360858,Involuntary,40666,3388.833333333333,0.0,Low Risk,522.0,1,1,2023-04-09 22:36:53.093600,10389.44,No,0,522.0,Caa,bad,bad,50.0,"{'label': 'NEGATIVE', 'score': 0.9844614863395691}",NEGATIVE,0.9844614863395691,-0.9844614863395691,... however in recent times they have gone way downhill i have an immaculate credit score and always manage to pay things off early recently (this has happened 3 times) i make a payment early that will be on a 3 or 6 month plan then all of a sudden they decide to change this to normal credit! how the hell is this fair on your customers especially the ones that really want to make sure things are always paid off!,Other,Detractor,93.66812227074236,0
794719983,surely this cant be legal if i had agreed to a certain plan you shouldn't chance it beware and stay away from these shady and immoral buisness practices!,6-Jan-25,Canmore,Attrited Customer,44,F,4,High School,,Less than $40K,Blue,38,2,2,3,2616.0,2505,111.0,0.828,2576,42,0.5,0.958,0.9949,0.0051,Involuntary,29370,2447.5,102.34933605720124,High Risk,661.0,1,4,2023-07-10 22:36:53.093832,2533.34,No,0,661.0,Baa,good,good,551.0,"{'label': 'NEGATIVE', 'score': 0.9985263347625732}",NEGATIVE,0.9985263347625732,-0.9985263347625732,surely this cant be legal if i had agreed to a certain plan you shouldn't chance it beware and stay away from these shady and immoral buisness practices!,Other,Detractor,93.66812227074236,0
716643033,Not to mention when they put things on a normal credit they add interest? Why because I decided I wanted to pay?!,6-Jan-25,Innisfil,Attrited Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,3,3,3,2580.0,2137,443.0,1.056,2981,40,0.481,0.828,0.99671,0.00329379,Involuntary,33733,2811.083333333333,76.02051403669996,High Risk,547.0,1,3,2023-07-16 22:36:53.094037,14951.79,No,0,547.0,Caa,bad,bad,477.4,"{'label': 'NEGATIVE', 'score': 0.9973655343055725}",NEGATIVE,0.9973655343055725,-0.9973655343055725,not to mention when they put things on a normal credit they add interest? why because i decided i wanted to pay?!,Other,Detractor,93.66812227074236,0
715194183,"I have been an Argos card holder for years. It's been great for small household items, as the interest free credit below £100 has ensured I've purchased items there. However, now this only kicks in over £99 for 3 months and £199 for 6. Small items are charged at 34.9%. I'll use my much cheaper (interest free) credit card instead.",6-Jan-25,Truro,Attrited Customer,53,F,2,,Single,Less than $40K,Blue,36,3,3,4,2575.0,411,2164.0,0.833,2423,43,0.593,0.16,0.99824,0.00175907,Involuntary,22735,1894.5833333333333,21.69342423575984,Low Risk,475.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,475.0,Ca,bad,bad,132.2,"{'label': 'NEGATIVE', 'score': 0.9942141175270081}",NEGATIVE,0.9942141175270081,-0.9942141175270081,"i have been an argos card holder for years. it's been great for small household items, as the interest free credit below £100 has ensured i've purchased items there. however, now this only kicks in over £99 for 3 months and £199 for 6. small items are charged at 34.9%. i'll use my much cheaper (interest free) credit card instead.",Positive Experience,Detractor,93.66812227074236,0
714045783,"+ 0.66 interest on 23/01/25.No mention of any payment + late payment I had made in December 2024.The cheque I sent you has cleared.Why would you not have that last payment made on the account printed on the statement? Hopefully you can provide some clarity? Shocking customer service.Argos will now no longer provide a service online @ My Argos card.You either need to pay on a App or Cheque.Hopefully I will not have to deal with these pirates in the near future.I rang your automated line tonight, the recorded voice on the phone sounded abysmal.Argos are stuck in a time warp! Good luck to Customers, who like me have had the misfortune to have a credit card with them!",4-Jan-25,Val-d'Or,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,2,6,2547.0,1965,582.0,0.535,2160,46,0.353,0.771,0.99899,0.00100677,Involuntary,57855,4821.25,40.75706507648432,Medium Risk,659.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,659.0,Baa,good,good,443.0,"{'label': 'NEGATIVE', 'score': 0.9975444674491882}",NEGATIVE,0.9975444674491882,-0.9975444674491882,"+ 0.66 interest on 23/01/25.no mention of any payment + late payment i had made in december 2024.the cheque i sent you has cleared.why would you not have that last payment made on the account printed on the statement? hopefully you can provide some clarity? shocking customer service.argos will now no longer provide a service online @ my argos card.you either need to pay on a app or cheque.hopefully i will not have to deal with these pirates in the near future.i rang your automated line tonight, the recorded voice on the phone sounded abysmal.argos are stuck in a time warp! good luck to customers, who like me have had the misfortune to have a credit card with them!",Poor Customer Service,Detractor,93.66812227074236,0
712159083,Abysmal,4-Jan-26,Happy Valley-Goose Bay,Attrited Customer,58,F,4,,Married,Less than $40K,Blue,46,2,3,3,2536.0,0,2536.0,0.917,901,35,0.522,0.0,0.99714,0.00285845,Involuntary,26883,2240.25,0.0,Low Risk,574.0,1,3,2022-08-02 22:36:53.094315,9097.6,Yes,1,424.0,Ca,bad,bad,50.0,"{'label': 'NEGATIVE', 'score': 0.9967633485794067}",NEGATIVE,0.9967633485794067,-0.9967633485794067,abysmal,Other,Detractor,93.66812227074236,0
711323283,"I owned a Argos credit card, paid the Balance outstanding by cheque £1,065.02. In November 2024.I then received a statement to advise my November payment by cheque which according to Argos did not arrive in time by 23rd.Argos then charged me a late payment & a further monthly interest payment.I then paid this amount by cheque In mid December.I then received a statement today 04/01/25 to advise I need to pay 39.05",4-Jan-27,Sept-ÃÅ½les,Attrited Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408,0.99462,0.00538,Voluntary,66050,5504.166666666667,18.713096139288417,Low Risk,671.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,671.0,Baa,good,good,256.0,"{'label': 'NEGATIVE', 'score': 0.9973682761192322}",NEGATIVE,0.9973682761192322,-0.9973682761192322,"i owned a argos credit card, paid the balance outstanding by cheque £1,065.02. in november 2024.i then received a statement to advise my november payment by cheque which according to argos did not arrive in time by 23rd.argos then charged me a late payment & a further monthly interest payment.i then paid this amount by cheque in mid december.i then received a statement today 04/01/25 to advise i need to pay 39.05",Other,Detractor,93.66812227074236,0
710666583,Big con. Store card you can only pay with your debit card and you can't do balance transfers. AVOID!!! READ ALL NEGATIVE FEEDBACK ON HERE,24-Dec-24,Whitehorse,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516.0,2312,204.0,0.625,2321,36,0.5,0.919,0.99684,0.0031619,Involuntary,20720,1726.6666666666667,133.89961389961388,High Risk,628.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,628.0,Ba,good,good,512.4000000000001,"{'label': 'NEGATIVE', 'score': 0.9995948672294617}",NEGATIVE,0.9995948672294617,-0.9995948672294617,big con. store card you can only pay with your debit card and you can't do balance transfers. avoid!!! read all negative feedback on here,Other,Detractor,93.66812227074236,0
720991833,You dont deserve the one star Argos. Will no longer be using Argos now that newday have taken over this card. You dont get the 6 / 12 interest free now as much as you did. Sorry but Im out.,8-Dec-24,Kitchener,Attrited Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,2514.0,2090,424.0,0.842,2603,53,0.606,0.831,0.99866,0.00133669,Voluntary,29327,2443.9166666666665,85.51846421386436,High Risk,655.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,655.0,Baa,good,good,468.0,"{'label': 'NEGATIVE', 'score': 0.9974620342254639}",NEGATIVE,0.9974620342254639,-0.9974620342254639,you dont deserve the one star argos. will no longer be using argos now that newday have taken over this card. you dont get the 6 / 12 interest free now as much as you did. sorry but im out.,Other,Detractor,93.66812227074236,0
713945883,Really annoyed with this company firstly after taking out a card I'm told they have sold the card to another company then since charged twice for a purchase that I'm sure they were trying to charge interest on Also when I made another payment it was took off so paid three times then the next purchase was left on.,30-Nov-24,Victoria,Attrited Customer,62,F,2,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490.0,513,1977.0,0.678,864,20,0.333,0.206,0.99129,0.00871,Involuntary,30525,2543.75,20.167076167076168,Low Risk,502.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,502.0,Caa,bad,bad,152.60000000000002,"{'label': 'NEGATIVE', 'score': 0.9996765851974487}",NEGATIVE,0.9996765851974487,-0.9996765851974487,really annoyed with this company firstly after taking out a card i'm told they have sold the card to another company then since charged twice for a purchase that i'm sure they were trying to charge interest on also when i made another payment it was took off so paid three times then the next purchase was left on.,Attrition Intent,Detractor,93.66812227074236,0
720962208,"The worst customer service I have ever spoken with. pay my acc every month . Even tho I'm payin it they said pay a bit more 2.5the min amount. So I did now they say that I should of payed it a month behind in Oct when I only entered an agreement in Nov, am I meant to read 18 days into the future...... Joanne who is a manager has now sent my acc to the debt complaints team Even tho I am up to date . Argos need to sort out there stuff ASAP or they will be like woolworths GONE !!!!!!!",19-Nov-24,Red Deer,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476.0,2250,226.0,0.969,4659,48,0.6,0.909,0.99259,0.00741,Involuntary,64716,5393.0,41.72074911922863,Medium Risk,633.0,0,0,1900-01-01 00:00:00.000000,0.0,No,0,633.0,Ba,good,good,500.0,"{'label': 'NEGATIVE', 'score': 0.9997590184211731}",NEGATIVE,0.9997590184211731,-0.9997590184211731,"the worst customer service i have ever spoken with. pay my acc every month . even tho i'm payin it they said pay a bit more 2.5the min amount. so i did now they say that i should of payed it a month behind in oct when i only entered an agreement in nov, am i meant to read 18 days into the future...... joanne who is a manager has now sent my acc to the debt complaints team even tho i am up to date . argos need to sort out there stuff asap or they will be like woolworths gone !!!!!!!",Poor Customer Service,Detractor,93.66812227074236,0
