CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,NB_Attrition_Prob_Yes,NB_Attrition_Prob_No,Attrition_Type,annual_income,monthly_income,DTI_ratio,DTI_Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount,Bankruptcy_History,Bankruptcy_Flag,Adjusted_Credit_Score,Moodys_Rating,Payment_History_Flag,Payment_Risk,estimated_annual_revenue,Income_Category_Inferred,Income_Category_Complete
716385033,Existing Customer,60,F,1,Graduate,Single,,Blue,36,6,1,3,4408.0,1201,3207.0,0.77,4157.0,71.0,0.651,0.272,8.7e-05,0.99991,Existing Customer,32282.0,2690.1666666666665,44.64407409702002,Medium Risk,691.0,0,0,,0.0,No,0,691.0,Baa,good,good,290.20000000000005,Less than $40K,Less than $40K
715567608,Existing Customer,45,F,1,High School,,Less than $40K,Blue,35,4,4,4,4406.0,1247,3159.0,1.037,3964.0,76.0,0.854,0.283,0.00056901,0.99943,Existing Customer,22218.0,1851.5,67.35079665136377,High Risk,791.0,0,0,,0.0,No,0,791.0,Aa,good,good,299.4,Less than $40K,Less than $40K
714860808,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,39,5,3,2,4404.0,2272,2132.0,0.809,15709.0,93.0,0.722,0.516,0.00016883,0.99983,Existing Customer,39480.0,3290.0,69.05775075987842,High Risk,542.0,0,0,,0.0,No,0,542.0,Caa,good,good,504.4,Less than $40K,Less than $40K
772452783,Existing Customer,43,M,3,,Married,$40K - $60K,Blue,33,6,1,2,4402.0,1640,2762.0,0.719,1774.0,46.0,1.0,0.373,6.28e-05,0.99994,Existing Customer,53198.0,4433.166666666667,36.99387195007331,Medium Risk,535.0,0,0,,0.0,No,0,535.0,Caa,good,good,378.0,Less than $40K,$40K - $60K
715347783,Existing Customer,40,M,4,High School,Married,Less than $40K,Blue,35,3,3,1,4402.0,1524,2878.0,0.628,3063.0,57.0,0.9,0.346,0.0001106,0.99989,Existing Customer,25542.0,2128.5,71.59971811134602,High Risk,493.0,0,0,,0.0,No,0,493.0,Ca,good,good,354.8,Less than $40K,Less than $40K
720212508,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,4,3,4,4402.0,697,3705.0,0.7,3325.0,76.0,0.652,0.158,0.00048435,0.99952,Existing Customer,30046.0,2503.8333333333335,27.83731611528989,Low Risk,586.0,0,0,,0.0,No,0,586.0,B,good,good,189.4,Less than $40K,Less than $40K
807523008,Existing Customer,37,M,1,Graduate,Single,,Blue,32,4,1,3,4397.0,2007,2390.0,0.892,2473.0,47.0,1.136,0.456,8.7e-05,0.99991,Existing Customer,36742.0,3061.8333333333335,65.54896303957324,High Risk,523.0,0,0,,0.0,Yes,1,373.0,C,bad,bad,451.4,Less than $40K,Less than $40K
716815308,Existing Customer,44,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,5,4396.0,1489,2907.0,1.258,3942.0,69.0,0.816,0.339,0.00058091,0.99942,Existing Customer,35025.0,2918.75,51.01498929336189,High Risk,485.0,0,0,,0.0,No,0,485.0,Ca,good,good,347.8,Less than $40K,Less than $40K
710962308,Existing Customer,57,F,4,High School,Single,,Blue,36,3,6,3,4396.0,834,3562.0,0.66,4826.0,88.0,0.913,0.19,0.00024348,0.99976,Existing Customer,21280.0,1773.3333333333333,47.03007518796993,Medium Risk,550.0,0,0,,0.0,No,0,550.0,B,good,good,216.8,Less than $40K,Less than $40K
718892283,Existing Customer,43,M,2,Graduate,Married,$40K - $60K,Blue,34,3,2,1,4396.0,0,4396.0,0.592,4771.0,78.0,1.053,0.0,6.86e-05,0.99993,Existing Customer,53377.0,4448.083333333333,0.0,Low Risk,605.0,0,0,,0.0,No,0,605.0,Ba,good,good,50.0,Less than $40K,$40K - $60K
714248733,Existing Customer,26,F,0,,Single,,Blue,13,4,1,2,4395.0,1240,3155.0,0.662,2272.0,46.0,0.438,0.282,5.2e-05,0.99995,Existing Customer,34175.0,2847.9166666666665,43.540599853694225,Medium Risk,704.0,0,0,,0.0,No,0,704.0,A,good,good,298.0,Less than $40K,Less than $40K
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394.0,885,3509.0,1.04,1377.0,32.0,0.684,0.201,0.00010684,0.99989,Existing Customer,43198.0,3599.8333333333335,24.584471503310336,Low Risk,620.0,0,0,,0.0,No,0,620.0,Ba,good,good,227.0,Less than $40K,$40K - $60K
788699808,Existing Customer,38,F,4,,Single,,Blue,14,4,1,2,4394.0,0,4394.0,0.889,1538.0,43.0,0.536,0.0,6.35e-05,0.99994,Existing Customer,32234.0,2686.1666666666665,0.0,Low Risk,665.0,1,5,2024-10-26 22:37:53.634623,14223.42,No,0,665.0,Baa,good,good,50.0,Less than $40K,Less than $40K
718342158,Attrited Customer,38,F,4,Graduate,Single,Less than $40K,Blue,26,2,2,2,4391.0,1933,2458.0,0.579,1849.0,36.0,0.385,0.44,0.99169,0.00831,Involuntary,39246.0,3270.5,59.10411252102124,High Risk,634.0,0,0,,0.0,No,0,634.0,Ba,bad,bad,436.6,Less than $40K,Less than $40K
713094483,Existing Customer,43,F,3,,Married,$40K - $60K,Blue,32,3,2,4,4391.0,0,4391.0,0.757,4741.0,78.0,0.814,0.0,0.00037246,0.99963,Existing Customer,52881.0,4406.75,0.0,Low Risk,619.0,0,0,,0.0,No,0,619.0,Ba,good,good,50.0,Less than $40K,$40K - $60K
717631908,Attrited Customer,56,M,2,,Married,Less than $40K,Blue,44,5,3,1,4390.0,0,4390.0,1.005,8454.0,69.0,0.769,0.0,0.99168,0.00832,Voluntary,35330.0,2944.1666666666665,0.0,Low Risk,787.0,0,0,,0.0,Yes,1,637.0,Ba,bad,bad,50.0,Less than $40K,Less than $40K
718583133,Existing Customer,49,F,3,Graduate,,Less than $40K,Blue,39,4,2,0,4389.0,981,3408.0,0.65,3598.0,75.0,0.705,0.224,4.36e-05,0.99996,Existing Customer,38156.0,3179.6666666666665,30.852290596498587,Low Risk,701.0,1,3,2022-04-09 22:37:53.634641,16553.6,No,0,701.0,A,good,good,246.2,Less than $40K,Less than $40K
716628633,Existing Customer,41,M,4,Uneducated,Single,$80K - $120K,Blue,33,6,3,3,4388.0,1519,2869.0,0.787,4406.0,74.0,0.574,0.346,0.0003262,0.99967,Existing Customer,89864.0,7488.666666666667,20.283984687972936,Low Risk,809.0,0,0,,0.0,Yes,1,659.0,Baa,bad,bad,353.8,Less than $40K,$80K - $120K
757167633,Existing Customer,50,M,2,Uneducated,Single,$60K - $80K,Blue,43,4,3,3,4388.0,642,3746.0,0.815,3836.0,81.0,0.723,0.146,0.00031104,0.99969,Existing Customer,69845.0,5820.416666666667,11.03013816307538,Low Risk,771.0,0,0,,0.0,No,0,771.0,Aa,good,good,178.4,Less than $40K,$60K - $80K
712305333,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,53,4,2,2,4386.0,2505,1881.0,0.806,4064.0,65.0,0.806,0.571,9.77e-05,0.9999,Existing Customer,62145.0,5178.75,48.37074583635047,Medium Risk,504.0,1,3,2024-09-08 22:37:53.634659,6947.74,No,0,504.0,Caa,good,good,551.0,Less than $40K,$60K - $80K
716581983,Existing Customer,56,F,0,College,Married,$40K - $60K,Blue,36,5,2,3,4384.0,929,3455.0,0.678,4792.0,91.0,0.75,0.212,0.00015971,0.99984,Existing Customer,42714.0,3559.5,26.099171231914596,Low Risk,540.0,0,0,,0.0,No,0,540.0,Caa,good,good,235.8,Less than $40K,$40K - $60K
804833058,Attrited Customer,49,M,3,,Single,$80K - $120K,Blue,44,1,3,4,4384.0,0,4384.0,0.684,1832.0,49.0,0.581,0.0,0.9983,0.00169532,Involuntary,111046.0,9253.833333333334,0.0,Low Risk,624.0,1,4,2020-08-15 22:37:53.634676,11353.61,Yes,1,474.0,Ca,bad,bad,50.0,Less than $40K,$80K - $120K
711253383,Attrited Customer,48,F,2,,Married,,Blue,38,6,2,3,4382.0,0,4382.0,0.714,2446.0,34.0,0.417,0.0,0.99527,0.00472896,Involuntary,37932.0,3161.0,0.0,Low Risk,631.0,0,0,,0.0,Yes,1,481.0,Ca,bad,bad,50.0,Less than $40K,Less than $40K
713965683,Existing Customer,35,M,3,Post-Graduate,Married,$80K - $120K,Blue,28,3,1,2,4380.0,0,4380.0,0.719,17258.0,121.0,0.704,0.0,6.72e-05,0.99993,Existing Customer,89204.0,7433.666666666667,0.0,Low Risk,727.0,0,0,,0.0,No,0,727.0,A,good,good,50.0,Less than $40K,$80K - $120K
711149133,Attrited Customer,30,F,1,Graduate,Married,,Blue,18,4,1,4,4377.0,2517,1860.0,0.941,8759.0,74.0,0.609,0.575,0.9933,0.0067,Involuntary,27441.0,2286.75,110.06887504099706,High Risk,580.0,1,5,2023-05-23 22:37:53.634691,6222.27,Yes,1,430.0,Ca,bad,bad,553.4000000000001,Less than $40K,Less than $40K
718846008,Existing Customer,58,F,0,,Married,,Blue,36,6,3,1,4377.0,1500,2877.0,0.789,3900.0,62.0,0.938,0.343,0.00010232,0.9999,Existing Customer,23332.0,1944.3333333333333,77.14726555803189,High Risk,550.0,0,0,,0.0,No,0,550.0,B,good,good,350.0,Less than $40K,Less than $40K
711092658,Attrited Customer,39,F,3,Graduate,Married,,Blue,26,2,2,3,4376.0,855,3521.0,0.839,2862.0,52.0,0.733,0.195,0.99499,0.00501,Voluntary,38645.0,3220.4166666666665,26.54935955492302,Low Risk,572.0,1,1,2022-03-14 22:37:53.634707,2061.2,No,0,572.0,B,good,good,221.0,Less than $40K,Less than $40K
709307808,Attrited Customer,59,F,2,High School,Married,$40K - $60K,Blue,36,3,3,3,4375.0,0,4375.0,0.621,2507.0,53.0,0.472,0.0,0.99661,0.00338788,Involuntary,55843.0,4653.583333333333,0.0,Low Risk,573.0,0,0,,0.0,No,0,573.0,B,good,good,50.0,Less than $40K,$40K - $60K
713084208,Attrited Customer,43,M,4,College,Married,$40K - $60K,Blue,32,6,3,3,4373.0,0,4373.0,0.623,2397.0,46.0,0.484,0.0,0.99677,0.00323056,Involuntary,46480.0,3873.3333333333335,0.0,Low Risk,502.0,1,5,2023-10-23 22:37:53.634723,8290.43,Yes,1,352.0,C,bad,bad,50.0,Less than $40K,$40K - $60K
712955433,Existing Customer,36,F,4,Uneducated,,$40K - $60K,Blue,16,1,2,2,4370.0,1222,3148.0,0.648,7223.0,90.0,0.552,0.28,0.00012274,0.99988,Existing Customer,42191.0,3515.9166666666665,34.75622763148539,Low Risk,604.0,1,1,2022-08-19 22:37:53.634738,15152.92,No,0,604.0,Ba,good,good,294.4,Less than $40K,$40K - $60K
720031908,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,5,1,1,4370.0,0,4370.0,0.791,4326.0,74.0,0.721,0.0,4.81e-05,0.99995,Existing Customer,68923.0,5743.583333333333,0.0,Low Risk,826.0,0,0,,0.0,No,0,826.0,Aaa,good,good,50.0,Less than $40K,$60K - $80K
708618933,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.0,2049,2320.0,0.865,3259.0,80.0,0.6,0.469,0.00018494,0.99982,Existing Customer,192665.0,16055.416666666666,12.762048114603067,Low Risk,798.0,0,0,,0.0,No,0,798.0,Aa,good,good,459.8,Less than $40K,$120K +
711360783,Existing Customer,39,F,0,College,Single,Less than $40K,Blue,36,1,2,2,4366.0,1870,2496.0,0.814,15451.0,127.0,0.764,0.428,9.5e-05,0.99991,Existing Customer,24013.0,2001.0833333333333,93.44938158497482,High Risk,813.0,0,0,,0.0,No,0,813.0,Aaa,good,good,424.0,Less than $40K,Less than $40K
714522258,Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,48,6,3,2,4366.0,1590,2776.0,0.475,1596.0,37.0,0.423,0.364,0.00017987,0.99982,Existing Customer,33343.0,2778.5833333333335,57.22340521248837,High Risk,590.0,0,0,,0.0,No,0,590.0,B,good,good,368.0,Less than $40K,Less than $40K
719621958,Existing Customer,43,M,3,Graduate,,$60K - $80K,Blue,28,3,2,3,4365.0,0,4365.0,0.32,1720.0,40.0,0.379,0.0,0.00019864,0.9998,Existing Customer,69044.0,5753.666666666667,0.0,Low Risk,622.0,0,0,,0.0,No,0,622.0,Ba,good,good,50.0,Less than $40K,$60K - $80K
717636933,Existing Customer,48,F,5,College,Divorced,$40K - $60K,Blue,40,3,1,1,4365.0,0,4365.0,0.598,3542.0,57.0,1.111,0.0,3.33e-05,0.99997,Existing Customer,45499.0,3791.5833333333335,0.0,Low Risk,459.0,0,0,,0.0,No,0,459.0,Ca,good,good,50.0,Less than $40K,$40K - $60K
820584408,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,44,3,3,2,4364.0,1507,2857.0,1.05,1392.0,38.0,1.375,0.345,0.00018665,0.99981,Existing Customer,35354.0,2946.1666666666665,51.15121344119478,High Risk,677.0,1,5,2021-07-09 22:37:53.634754,9444.27,No,0,677.0,Baa,good,good,351.40000000000003,Less than $40K,Less than $40K
780670083,Attrited Customer,39,F,2,,,$40K - $60K,Blue,28,1,2,3,4363.0,0,4363.0,0.714,2596.0,48.0,0.846,0.0,0.99527,0.00472896,Involuntary,44524.0,3710.3333333333335,0.0,Low Risk,661.0,1,2,2021-11-07 22:37:53.634770,8402.75,Yes,1,511.0,Caa,bad,bad,50.0,Less than $40K,$40K - $60K
789209283,Existing Customer,48,F,3,High School,Single,Less than $40K,Blue,37,5,3,0,4361.0,806,3555.0,0.627,4518.0,84.0,0.75,0.185,6.69e-05,0.99993,Existing Customer,23573.0,1964.4166666666667,41.02999193993128,Medium Risk,714.0,0,0,,0.0,No,0,714.0,A,good,good,211.2,Less than $40K,Less than $40K
771638733,Attrited Customer,49,M,3,Doctorate,Single,$40K - $60K,Blue,37,5,2,3,4354.0,0,4354.0,0.738,2750.0,59.0,0.686,0.0,0.99653,0.00346592,Voluntary,51249.0,4270.75,0.0,Low Risk,642.0,0,0,,0.0,No,0,642.0,Ba,good,good,50.0,Less than $40K,$40K - $60K
713557533,Existing Customer,34,M,3,High School,Single,$40K - $60K,Blue,21,4,1,3,4353.0,1655,2698.0,0.806,2664.0,81.0,0.884,0.38,9.34e-05,0.99991,Existing Customer,51318.0,4276.5,38.6998713901555,Medium Risk,697.0,0,0,,0.0,No,0,697.0,Baa,good,good,381.0,Less than $40K,$40K - $60K
719326758,Attrited Customer,52,F,0,Doctorate,Married,Less than $40K,Blue,36,4,3,2,4353.0,1489,2864.0,0.945,9226.0,85.0,1.073,0.342,0.99554,0.00445616,Involuntary,29527.0,2460.5833333333335,60.51410573373522,High Risk,608.0,1,3,2023-02-02 22:37:53.634785,7637.14,No,0,608.0,Ba,bad,bad,347.8,Less than $40K,Less than $40K
714121983,Existing Customer,49,F,3,Graduate,Single,,Blue,42,4,2,3,4349.0,1400,2949.0,0.641,4694.0,84.0,0.75,0.322,0.00019864,0.9998,Existing Customer,25443.0,2120.25,66.02994929843179,High Risk,696.0,0,0,,0.0,No,0,696.0,Baa,good,good,330.0,Less than $40K,Less than $40K
713634108,Existing Customer,45,F,3,Graduate,Single,,Blue,36,1,2,2,4348.0,1830,2518.0,1.036,4293.0,66.0,0.692,0.421,0.00011811,0.99988,Existing Customer,23946.0,1995.5,91.70633926334251,High Risk,604.0,0,0,,0.0,No,0,604.0,Ba,good,good,416.0,Less than $40K,Less than $40K
709505808,Attrited Customer,45,F,3,College,Single,,Blue,33,5,3,4,4345.0,2198,2147.0,0.465,1918.0,31.0,0.292,0.506,0.99808,0.0019163,Involuntary,30617.0,2551.4166666666665,86.14821831008918,High Risk,518.0,1,1,2024-06-15 22:37:53.634801,9448.88,No,0,518.0,Caa,good,good,489.6,Less than $40K,Less than $40K
812671758,Attrited Customer,47,F,5,Doctorate,Married,,Blue,42,3,5,3,4345.0,2176,2169.0,0.752,2458.0,44.0,0.467,0.501,0.99802,0.00197641,Involuntary,37063.0,3088.5833333333335,70.45301243828077,High Risk,665.0,0,0,,0.0,No,0,665.0,Baa,good,good,485.2000000000001,Less than $40K,Less than $40K
709443633,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345.0,838,3507.0,0.593,4770.0,62.0,0.722,0.193,3.21e-05,0.99997,Existing Customer,24917.0,2076.4166666666665,40.357988521892686,Medium Risk,483.0,0,0,,0.0,Yes,1,333.0,C,bad,bad,217.6,Less than $40K,Less than $40K
784907658,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,30,2,1,2,4343.0,2220,2123.0,1.045,14463.0,119.0,0.776,0.511,5.35e-05,0.99995,Existing Customer,118875.0,9906.25,22.410094637223974,Low Risk,578.0,1,1,2023-08-28 22:37:53.634816,6705.46,No,0,578.0,B,good,good,494.0,Less than $40K,$80K - $120K
716290233,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343.0,0,4343.0,0.563,1352.0,35.0,0.944,0.0,0.00019864,0.9998,Existing Customer,53104.0,4425.333333333333,0.0,Low Risk,609.0,0,0,,0.0,No,0,609.0,Ba,good,good,50.0,Less than $40K,$40K - $60K
789539058,Existing Customer,28,M,0,Uneducated,Single,Less than $40K,Blue,20,1,1,3,4342.0,893,3449.0,0.878,17064.0,116.0,0.758,0.206,8.17e-05,0.99992,Existing Customer,33121.0,2760.0833333333335,32.3540955889013,Low Risk,538.0,0,0,,0.0,No,0,538.0,Caa,good,good,228.6,Less than $40K,Less than $40K
709959858,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,32,6,3,4,4341.0,0,4341.0,0.613,3825.0,63.0,0.537,0.0,0.00054115,0.99946,Existing Customer,30588.0,2549.0,0.0,Low Risk,542.0,0,0,,0.0,No,0,542.0,Caa,good,good,50.0,Less than $40K,Less than $40K
709446783,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,38,3,3,2,4335.0,2480,1855.0,0.543,1373.0,36.0,1.118,0.572,0.00018864,0.99981,Existing Customer,60019.0,5001.583333333333,49.584298305536585,High Risk,776.0,0,0,,0.0,No,0,776.0,Aa,good,good,546.0,Less than $40K,$60K - $80K
815498733,Existing Customer,51,F,3,,Single,Less than $40K,Blue,46,3,2,2,4333.0,1848,2485.0,0.634,7643.0,85.0,0.771,0.426,0.00012982,0.99987,Existing Customer,29627.0,2468.9166666666665,74.85064299456577,High Risk,690.0,0,0,,0.0,No,0,690.0,Baa,good,good,419.6,Less than $40K,Less than $40K
718299933,Existing Customer,42,M,3,High School,Married,$40K - $60K,Blue,30,3,3,4,4333.0,739,3594.0,0.69,15903.0,100.0,0.754,0.171,0.00052052,0.99948,Existing Customer,56372.0,4697.666666666667,15.731214077911018,Low Risk,772.0,0,0,,0.0,No,0,772.0,Aa,good,good,197.8,Less than $40K,$40K - $60K
709206333,Attrited Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,30,3,4,4,4333.0,0,4333.0,0.463,1558.0,40.0,0.538,0.0,0.99847,0.00152587,Voluntary,51090.0,4257.5,0.0,Low Risk,548.0,0,0,,0.0,No,0,548.0,Caa,good,good,50.0,Less than $40K,$40K - $60K
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than $40K,Blue,31,5,3,1,4332.0,1313,3019.0,0.671,4093.0,84.0,0.826,0.303,0.00011153,0.99989,Existing Customer,39380.0,3281.6666666666665,40.01015744032504,Medium Risk,566.0,1,5,2024-03-15 22:37:53.634832,12437.59,No,0,566.0,B,good,good,312.6,Less than $40K,Less than $40K
717364458,Existing Customer,36,F,3,High School,Married,Less than $40K,Blue,26,6,1,4,4331.0,1445,2886.0,1.07,2053.0,33.0,1.75,0.334,0.00015942,0.99984,Existing Customer,34918.0,2909.8333333333335,49.65920155793573,High Risk,543.0,0,0,,0.0,No,0,543.0,Caa,good,good,339.0,Less than $40K,Less than $40K
718736883,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36,4,1,4,4328.0,2058,2270.0,0.835,3421.0,61.0,1.033,0.476,0.00016861,0.99983,Existing Customer,24843.0,2070.25,99.40828402366864,High Risk,612.0,0,0,,0.0,No,0,612.0,Ba,good,good,461.6,Less than $40K,Less than $40K
713432508,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2,4328.0,1749,2579.0,0.806,4593.0,72.0,1.0,0.404,0.00021962,0.99978,Existing Customer,29007.0,2417.25,72.35494880546075,High Risk,548.0,0,0,,0.0,No,0,548.0,Caa,good,good,399.8,Less than $40K,Less than $40K
822885033,Existing Customer,31,M,1,High School,Married,$60K - $80K,Blue,24,2,1,3,4328.0,1493,2835.0,0.651,14731.0,120.0,0.765,0.345,8.45e-05,0.99992,Existing Customer,65500.0,5458.333333333333,27.352671755725193,Low Risk,562.0,0,0,,0.0,No,0,562.0,B,good,good,348.6,Less than $40K,$60K - $80K
714770808,Existing Customer,59,M,2,High School,Married,Less than $40K,Blue,42,3,3,5,4328.0,670,3658.0,0.396,1580.0,54.0,0.543,0.155,0.00086777,0.99913,Existing Customer,20417.0,1701.4166666666667,39.37894891511975,Medium Risk,808.0,0,0,,0.0,No,0,808.0,Aaa,good,good,184.0,Less than $40K,Less than $40K
714697533,Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15,6,3,3,4327.0,0,4327.0,0.624,2344.0,48.0,0.297,0.0,0.00027604,0.99972,Existing Customer,70742.0,5895.166666666667,0.0,Low Risk,540.0,1,3,2023-11-08 22:37:53.634849,1739.54,No,0,540.0,Caa,good,good,50.0,Less than $40K,$60K - $80K
790115358,Existing Customer,39,F,2,,Single,Less than $40K,Blue,32,2,1,2,4325.0,2418,1907.0,0.796,4588.0,77.0,0.791,0.559,6.05e-05,0.99994,Existing Customer,32232.0,2686.0,90.02233804914371,High Risk,795.0,0,0,,0.0,No,0,795.0,Aa,good,good,533.6,Less than $40K,Less than $40K
708513183,Existing Customer,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,2,4323.0,1267,3056.0,1.102,3078.0,58.0,0.611,0.293,0.00010985,0.99989,Existing Customer,54139.0,4511.583333333333,28.083267145680562,Low Risk,655.0,0,0,,0.0,No,0,655.0,Baa,good,good,303.4,Less than $40K,$40K - $60K
789052308,Attrited Customer,40,M,3,Graduate,,$40K - $60K,Blue,28,6,2,2,4323.0,0,4323.0,0.817,2451.0,38.0,0.727,0.0,0.99161,0.00839,Involuntary,52857.0,4404.75,0.0,Low Risk,553.0,1,4,2025-02-23 22:37:53.634866,16244.07,No,0,553.0,B,bad,bad,50.0,Less than $40K,$40K - $60K
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,2,4320.0,0,4320.0,0.967,706.0,21.0,0.5,0.0,0.99447,0.00553,Involuntary,69735.0,5811.25,0.0,Low Risk,695.0,1,1,2022-08-11 22:37:53.634882,3876.76,Yes,1,545.0,Caa,bad,bad,50.0,Less than $40K,$60K - $80K
715394883,Existing Customer,35,F,2,High School,Married,,Blue,36,3,2,4,4319.0,1151,3168.0,0.594,1852.0,47.0,0.424,0.266,0.00031746,0.99968,Existing Customer,31441.0,2620.0833333333335,43.929900448459016,Medium Risk,466.0,1,3,2024-09-23 22:37:53.634898,12852.17,No,0,466.0,Ca,good,good,280.20000000000005,Less than $40K,Less than $40K
789866133,Existing Customer,45,F,3,Graduate,,$40K - $60K,Blue,35,2,3,2,4318.0,2359,1959.0,0.993,12867.0,118.0,0.573,0.546,0.00018665,0.99981,Existing Customer,59265.0,4938.75,47.76512275373323,Medium Risk,723.0,0,0,,0.0,No,0,723.0,A,good,good,521.8,Less than $40K,$40K - $60K
710558058,Existing Customer,46,F,3,,Married,Less than $40K,Blue,38,4,3,3,4317.0,2517,1800.0,0.944,1619.0,36.0,1.0,0.583,0.00034503,0.99965,Existing Customer,24145.0,2012.0833333333333,125.0942224062953,High Risk,622.0,1,3,2022-07-11 22:37:53.634914,9272.71,No,0,622.0,Ba,good,good,553.4000000000001,Less than $40K,Less than $40K
713930433,Attrited Customer,57,M,2,Uneducated,,$80K - $120K,Blue,36,5,3,3,4316.0,0,4316.0,0.363,1920.0,53.0,0.472,0.0,0.9968,0.00320374,Involuntary,116498.0,9708.166666666666,0.0,Low Risk,610.0,0,0,,0.0,No,0,610.0,Ba,bad,bad,50.0,Less than $40K,$80K - $120K
713135883,Existing Customer,65,F,0,High School,Married,,Blue,53,4,3,0,4315.0,717,3598.0,0.808,1723.0,51.0,0.5,0.166,5.54e-05,0.99994,Existing Customer,39108.0,3259.0,22.000613685179506,Low Risk,565.0,0,0,,0.0,Yes,1,415.0,Ca,bad,bad,193.4,Less than $40K,Less than $40K
716272158,Attrited Customer,41,F,3,College,Married,$40K - $60K,Blue,15,5,3,4,4312.0,2517,1795.0,0.741,2693.0,56.0,0.436,0.584,0.99808,0.0019163,Voluntary,52032.0,4336.0,58.04889298892989,High Risk,740.0,0,0,,0.0,No,0,740.0,A,good,good,553.4000000000001,Less than $40K,$40K - $60K
772310958,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,31,4,6,3,4311.0,822,3489.0,0.722,4965.0,94.0,0.541,0.191,0.00023881,0.99976,Existing Customer,29836.0,2486.3333333333335,33.0607320016088,Low Risk,798.0,0,0,,0.0,No,0,798.0,Aa,good,good,214.4,Less than $40K,Less than $40K
765055833,Existing Customer,56,M,4,,Married,$80K - $120K,Blue,49,3,4,2,4310.0,2229,2081.0,0.643,1645.0,33.0,0.941,0.517,0.00025058,0.99975,Existing Customer,108851.0,9070.916666666666,24.57304021093054,Low Risk,630.0,0,0,,0.0,No,0,630.0,Ba,good,good,495.8,Less than $40K,$80K - $120K
709852908,Existing Customer,44,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,4307.0,0,4307.0,0.745,1628.0,37.0,0.542,0.0,0.00032275,0.99968,Existing Customer,33686.0,2807.1666666666665,0.0,Low Risk,540.0,1,1,2023-06-23 22:37:53.634931,15583.12,No,0,540.0,Caa,good,good,50.0,Less than $40K,Less than $40K
778888083,Attrited Customer,45,F,2,Graduate,Married,$40K - $60K,Blue,26,6,2,4,4307.0,0,4307.0,0.743,8697.0,62.0,0.59,0.0,0.99695,0.00305189,Involuntary,57034.0,4752.833333333333,0.0,Low Risk,649.0,0,0,,0.0,Yes,1,499.0,Ca,bad,bad,50.0,Less than $40K,$40K - $60K
779310033,Attrited Customer,42,F,4,Doctorate,Married,Less than $40K,Blue,24,3,2,3,4304.0,0,4304.0,0.183,1788.0,36.0,0.091,0.0,0.99657,0.00342939,Involuntary,21105.0,1758.75,0.0,Low Risk,665.0,0,0,,0.0,No,0,665.0,Baa,good,good,50.0,Less than $40K,Less than $40K
717494358,Existing Customer,58,F,0,Graduate,Single,Less than $40K,Blue,48,2,2,5,4299.0,1334,2965.0,0.66,15068.0,123.0,0.685,0.31,0.00048486,0.99952,Existing Customer,25969.0,2164.0833333333335,61.64272786784243,High Risk,531.0,0,0,,0.0,No,0,531.0,Caa,good,good,316.8,Less than $40K,Less than $40K
