CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type,annual_income,monthly_income,DTI_ratio,Risk_Level,Credit_Score,Loan_Default_Flag,Number_of_Defaults,Last_Default_Date,Default_Amount
712822758,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,33,6,3,3,5677.0,1403,4274.0,0.951,2730.0,58.0,0.758,0.247,0.00032275,0.99968,,35760.0,2980.0,47.08053691275168,Medium Risk,383.0,0,0,,0.0
721178583,Attrited Customer,37,F,3,Graduate,Unknown,Unknown,Blue,22,2,3,2,5674.0,0,5674.0,0.906,1096.0,29.0,0.526,0.0,0.99467,0.00533,Voluntary,,,,High Risk,318.0,0,0,,0.0
803342358,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49,3,1,4,5668.0,2517,3151.0,0.704,3382.0,56.0,0.931,0.444,0.00016399,0.99984,,62404.0,5200.333333333333,48.40074354208064,Medium Risk,595.0,0,0,,0.0
714100008,Attrited Customer,47,F,2,College,Married,Less than $40K,Blue,36,6,2,3,5667.0,2517,3150.0,0.684,2176.0,38.0,0.267,0.444,0.99466,0.00534,Involuntary,31774.0,2647.8333333333335,95.05885315037452,High Risk,333.0,0,0,,0.0
719602908,Attrited Customer,42,F,2,Post-Graduate,Single,$40K - $60K,Blue,34,3,3,3,5667.0,812,4855.0,0.62,2064.0,42.0,0.4,0.143,0.9972,0.00280059,Voluntary,40705.0,3392.0833333333335,23.93809114359415,Low Risk,798.0,0,0,,0.0
819714408,Attrited Customer,44,F,2,Graduate,Married,Unknown,Blue,39,6,3,3,5666.0,2386,3280.0,0.564,1981.0,42.0,1.0,0.421,0.99671,0.00329379,Involuntary,,,,High Risk,535.0,0,0,,0.0
719862258,Existing Customer,38,F,2,Uneducated,Single,Unknown,Blue,28,2,3,3,5666.0,1393,4273.0,0.84,5015.0,90.0,0.915,0.246,0.00031104,0.99969,,,,,High Risk,535.0,0,0,,0.0
770575233,Existing Customer,37,M,2,Graduate,Single,$60K - $80K,Blue,23,6,1,2,5663.0,1149,4514.0,0.767,2553.0,61.0,0.794,0.203,5.51e-05,0.99994,,71576.0,5964.666666666667,19.263440259304794,Low Risk,355.0,0,0,,0.0
816078708,Existing Customer,45,M,3,Unknown,Single,$40K - $60K,Blue,40,3,4,3,5662.0,1952,3710.0,0.519,4014.0,61.0,0.525,0.345,0.00041696,0.99958,,53480.0,4456.666666666667,43.799551234106204,Medium Risk,659.0,1,3,2023-05-23 16:08:00.230337,4534.62
716387733,Attrited Customer,49,M,4,Graduate,Single,$60K - $80K,Blue,36,1,4,5,5662.0,1484,4178.0,0.434,1693.0,25.0,0.25,0.262,0.99912,0.00088231,Voluntary,65505.0,5458.75,27.185711014426378,Low Risk,438.0,0,0,,0.0
817925058,Existing Customer,50,F,2,Uneducated,Married,Unknown,Blue,45,6,1,4,5660.0,2401,3259.0,0.779,1932.0,35.0,0.346,0.424,0.00016249,0.99984,,,,,High Risk,409.0,0,0,,0.0
709019283,Existing Customer,47,M,1,College,Married,$80K - $120K,Blue,39,2,3,1,5660.0,2210,3450.0,0.583,7867.0,100.0,0.695,0.39,9.9e-05,0.9999,,118079.0,9839.916666666666,22.459539799625674,Low Risk,491.0,0,0,,0.0
721350783,Existing Customer,54,M,2,High School,Married,$80K - $120K,Blue,38,6,3,4,5660.0,2006,3654.0,0.779,1569.0,39.0,0.773,0.354,0.00050163,0.9995,,103693.0,8641.083333333334,23.214681801085895,Low Risk,392.0,0,0,,0.0
708314808,Existing Customer,53,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.0,1393,4266.0,0.436,1570.0,40.0,0.6,0.246,9.01e-05,0.99991,,,,,High Risk,359.0,0,0,,0.0
771349458,Existing Customer,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,3,5657.0,1792,3865.0,0.904,1914.0,46.0,0.769,0.317,0.00030251,0.9997,,53624.0,4468.666666666667,40.10144711323288,Medium Risk,338.0,0,0,,0.0
718050033,Existing Customer,54,M,2,College,Married,$120K +,Blue,43,3,2,3,5657.0,1719,3938.0,0.606,2028.0,55.0,0.667,0.304,0.00018612,0.99981,,177421.0,14785.083333333334,11.626583098956718,Low Risk,839.0,0,0,,0.0
780201633,Attrited Customer,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154,4501.0,0.702,2189.0,51.0,0.7,0.204,0.99467,0.00533,Involuntary,51939.0,4328.25,26.66204586149136,Low Risk,527.0,1,4,2022-07-27 16:08:00.230337,16378.18
779126658,Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5,1,2,5655.0,0,5655.0,0.842,2312.0,61.0,0.649,0.0,4.73e-05,0.99995,,55191.0,4599.25,0.0,Low Risk,348.0,0,0,,0.0
714725883,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,4,1,0,5654.0,2470,3184.0,0.637,15123.0,111.0,0.881,0.437,2.13e-05,0.99998,,42446.0,3537.1666666666665,69.82990152193376,High Risk,719.0,1,3,2021-01-14 16:08:00.230337,8801.02
714781908,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,35,3,3,2,5652.0,548,5104.0,0.647,3710.0,70.0,0.458,0.097,0.00018665,0.99981,,68472.0,5706.0,9.603925692253767,Low Risk,312.0,1,4,2022-01-23 16:08:00.230337,5355.75
780383358,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,38,6,1,0,5649.0,748,4901.0,1.077,4683.0,72.0,0.946,0.132,2.11e-05,0.99998,,74412.0,6201.0,12.062570553136592,Low Risk,335.0,1,2,2021-11-24 16:08:00.230337,8740.24
789143283,Existing Customer,41,F,1,Uneducated,Single,Unknown,Blue,30,4,2,3,5647.0,1175,4472.0,0.802,4868.0,76.0,0.81,0.208,0.00018475,0.99982,,,,,High Risk,400.0,0,0,,0.0
708173433,Existing Customer,26,F,1,Unknown,Single,$40K - $60K,Blue,14,4,2,4,5645.0,2324,3321.0,0.655,2482.0,57.0,0.727,0.412,0.00033692,0.99966,,51512.0,4292.666666666667,54.13884143500544,High Risk,385.0,1,2,2025-02-07 16:08:00.230337,3646.87
788862333,Existing Customer,38,F,3,Uneducated,Married,Less than $40K,Blue,23,6,2,2,5645.0,0,5645.0,1.05,1527.0,32.0,0.455,0.0,0.00012144,0.99988,,36995.0,3082.9166666666665,0.0,Low Risk,815.0,0,0,,0.0
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,36,3,1,1,5644.0,2517,3127.0,0.86,2440.0,44.0,0.76,0.446,0.97428,0.02572,Voluntary,29492.0,2457.6666666666665,102.41421402414215,High Risk,824.0,0,0,,0.0
719202708,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,2,2,1,5642.0,541,5101.0,0.742,4633.0,84.0,0.68,0.096,6.92e-05,0.99993,,31686.0,2640.5,20.48854383639462,Low Risk,522.0,0,0,,0.0
713436183,Existing Customer,42,F,3,High School,Married,$40K - $60K,Blue,29,4,3,2,5640.0,0,5640.0,0.77,4739.0,80.0,0.86,0.0,0.00018145,0.99982,,40706.0,3392.1666666666665,0.0,Low Risk,637.0,1,2,2024-07-25 16:08:00.230337,17888.87
712210458,Existing Customer,38,M,1,Uneducated,Single,$40K - $60K,Blue,36,2,3,2,5639.0,1558,4081.0,0.614,16628.0,109.0,0.946,0.276,0.0001736,0.99983,,54421.0,4535.083333333333,34.35438525569174,Low Risk,465.0,0,0,,0.0
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,30,2,5,3,5639.0,1547,4092.0,1.087,647.0,15.0,0.364,0.274,0.99761,0.00239178,Involuntary,84928.0,7077.333333333333,21.858515448379805,Low Risk,487.0,1,5,2025-02-07 16:08:00.230337,1895.02
772674933,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,41,5,3,3,5638.0,808,4830.0,0.781,2036.0,50.0,0.613,0.143,0.00029196,0.99971,,91420.0,7618.333333333333,10.605994311966747,Low Risk,682.0,0,0,,0.0
741344808,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,32,4,2,4,5634.0,2057,3577.0,1.399,2905.0,63.0,0.969,0.365,0.00032656,0.99967,,29627.0,2468.9166666666665,83.31589428561786,High Risk,675.0,1,1,2021-05-19 16:08:00.230337,7388.21
720871383,Existing Customer,36,M,2,Graduate,Married,$80K - $120K,Blue,28,5,3,3,5634.0,1996,3638.0,1.589,2366.0,49.0,0.69,0.354,0.00030251,0.9997,,112732.0,9394.333333333334,21.24685093850903,Low Risk,770.0,0,0,,0.0
720600858,Existing Customer,41,M,4,Graduate,Married,$60K - $80K,Blue,26,5,2,2,5633.0,1395,4238.0,0.542,3695.0,75.0,0.63,0.248,0.00011937,0.99988,,67394.0,5616.166666666667,24.83900643974241,Low Risk,330.0,0,0,,0.0
713014533,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,43,6,3,4,5632.0,1596,4036.0,0.951,3557.0,64.0,1.065,0.283,0.00058851,0.99941,,40459.0,3371.5833333333335,47.33681010405596,Medium Risk,674.0,0,0,,0.0
791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5,1,3,5630.0,748,4882.0,0.804,4904.0,81.0,0.761,0.133,9.34e-05,0.99991,,,,,High Risk,310.0,0,0,,0.0
828227433,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,46,6,2,4,5626.0,778,4848.0,1.009,4957.0,84.0,1.049,0.138,0.00031746,0.99968,,74201.0,6183.416666666667,12.582040673306288,Low Risk,601.0,0,0,,0.0
712570458,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,33,2,1,3,5625.0,1640,3985.0,0.893,7890.0,75.0,0.875,0.292,9.01e-05,0.99991,,20483.0,1706.9166666666667,96.07967582873601,High Risk,395.0,0,0,,0.0
721276383,Existing Customer,47,F,2,Post-Graduate,Divorced,$40K - $60K,Blue,33,6,2,3,5624.0,1216,4408.0,0.691,3843.0,66.0,1.0,0.216,0.00022525,0.99977,,40045.0,3337.0833333333335,36.43900611811712,Medium Risk,489.0,0,0,,0.0
721513833,Existing Customer,35,M,0,High School,Divorced,$40K - $60K,Blue,36,6,3,2,5619.0,1504,4115.0,0.775,2808.0,72.0,0.6,0.268,0.00015005,0.99985,,46109.0,3842.4166666666665,39.142033008740164,Medium Risk,752.0,0,0,,0.0
713279808,Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,36,6,3,3,5619.0,1310,4309.0,1.276,1816.0,30.0,1.143,0.233,0.00033251,0.99967,,62713.0,5226.083333333333,25.066573118811093,Low Risk,491.0,1,5,2024-02-23 16:08:00.230337,11360.11
711397533,Existing Customer,52,F,2,High School,Married,Less than $40K,Blue,41,4,2,2,5616.0,2410,3206.0,0.962,3410.0,62.0,0.59,0.429,0.00011065,0.99989,,22793.0,1899.4166666666667,126.8810599745536,High Risk,785.0,0,0,,0.0
717930483,Attrited Customer,37,M,2,Graduate,Single,$120K +,Blue,25,3,3,0,5616.0,0,5616.0,0.995,1564.0,31.0,0.476,0.0,0.98515,0.01485,Voluntary,160416.0,13368.0,0.0,Low Risk,554.0,0,0,,0.0
711916533,Existing Customer,57,M,2,Unknown,Single,$120K +,Blue,44,5,1,2,5612.0,1884,3728.0,0.77,4734.0,83.0,0.886,0.336,6.05e-05,0.99994,,120791.0,10065.916666666666,18.71662623870984,Low Risk,565.0,1,3,2023-11-27 16:08:00.230337,17536.09
714710733,Existing Customer,51,M,3,Unknown,Single,$80K - $120K,Blue,36,4,1,2,5611.0,0,5611.0,0.697,16557.0,120.0,0.622,0.0,6.28e-05,0.99994,,118734.0,9894.5,0.0,Low Risk,723.0,0,0,,0.0
717603858,Existing Customer,54,M,3,College,Single,$40K - $60K,Blue,42,1,2,1,5608.0,1775,3833.0,0.522,4325.0,77.0,0.75,0.317,6.92e-05,0.99993,,44757.0,3729.75,47.59032106709565,Medium Risk,427.0,0,0,,0.0
720781158,Existing Customer,44,F,2,Uneducated,Divorced,$40K - $60K,Blue,27,4,2,3,5608.0,1243,4365.0,0.497,3829.0,74.0,0.396,0.222,0.00019683,0.9998,,48974.0,4081.1666666666665,30.456977171560425,Low Risk,537.0,1,1,2023-10-05 16:08:00.230337,15740.2
709149408,Existing Customer,36,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,4,5605.0,1322,4283.0,1.204,2338.0,41.0,0.952,0.236,0.00053055,0.99947,,79083.0,6590.25,20.059937028185576,Low Risk,654.0,0,0,,0.0
712563408,Attrited Customer,33,M,2,Uneducated,Single,$40K - $60K,Blue,18,1,1,6,5600.0,2517,3083.0,0.628,2296.0,46.0,0.586,0.449,0.99798,0.00202158,Involuntary,56880.0,4740.0,53.10126582278482,High Risk,612.0,0,0,,0.0
718109808,Existing Customer,38,M,5,College,Single,$60K - $80K,Blue,25,4,3,0,5597.0,1118,4479.0,0.753,4599.0,89.0,0.648,0.2,6.66e-05,0.99993,,65156.0,5429.666666666667,20.590582601755784,Low Risk,411.0,0,0,,0.0
721388283,Existing Customer,54,M,2,Post-Graduate,Single,$120K +,Blue,45,3,1,4,5597.0,0,5597.0,0.596,4844.0,58.0,0.871,0.0,0.00018595,0.99981,,139963.0,11663.583333333334,0.0,Low Risk,745.0,1,2,2021-01-03 16:08:00.230337,937.26
714332658,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596.0,1086,4510.0,0.587,3896.0,65.0,0.757,0.194,0.00033886,0.99966,,37092.0,3091.0,35.13426075703656,Low Risk,642.0,0,0,,0.0
827643858,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Blue,41,6,2,2,5596.0,0,5596.0,0.833,3212.0,64.0,0.422,0.0,0.00012511,0.99987,,31847.0,2653.9166666666665,0.0,Low Risk,444.0,1,2,2022-04-12 16:08:00.230337,16592.34
720503508,Existing Customer,44,F,1,Uneducated,Divorced,Less than $40K,Blue,37,1,2,3,5594.0,1235,4359.0,0.549,5220.0,75.0,0.829,0.221,0.00018475,0.99982,,37855.0,3154.5833333333335,39.14938581429137,Medium Risk,364.0,0,0,,0.0
718288833,Existing Customer,31,M,1,Unknown,Married,$40K - $60K,Blue,36,1,3,3,5590.0,875,4715.0,0.86,14643.0,127.0,0.764,0.157,0.00031211,0.99969,,45102.0,3758.5,23.2805640548091,Low Risk,546.0,0,0,,0.0
708108333,Attrited Customer,47,F,3,Graduate,Married,Unknown,Blue,36,3,3,1,5590.0,0,5590.0,0.01,1507.0,32.0,0.0,0.0,0.9912,0.0088,Voluntary,,,,High Risk,384.0,0,0,,0.0
713577483,Existing Customer,47,M,4,Unknown,Married,$80K - $120K,Blue,35,3,3,4,5589.0,1430,4159.0,0.632,1570.0,31.0,0.722,0.256,0.0005948,0.99941,,116765.0,9730.416666666666,14.696184644371174,Low Risk,789.0,1,2,2023-01-09 16:08:00.230337,12943.34
749571633,Existing Customer,44,F,2,College,Unknown,Unknown,Blue,37,4,3,3,5589.0,1336,4253.0,0.944,4262.0,75.0,1.027,0.239,0.00029411,0.99971,,,,,High Risk,738.0,1,4,2024-05-12 16:08:00.230337,3100.29
710676483,Existing Customer,38,F,2,Unknown,Married,Less than $40K,Blue,36,4,2,2,5589.0,0,5589.0,0.787,4064.0,77.0,0.711,0.0,0.00012511,0.99987,,38961.0,3246.75,0.0,Low Risk,405.0,0,0,,0.0
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,56,4,1,3,5585.0,1465,4120.0,1.503,1787.0,31.0,0.722,0.262,7.95e-05,0.99992,,,,,High Risk,480.0,0,0,,0.0
751422258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,5583.0,0.748,3317.0,71.0,0.821,0.0,0.00018864,0.99981,,35429.0,2952.4166666666665,0.0,Low Risk,483.0,0,0,,0.0
795795408,Existing Customer,53,M,2,Uneducated,Married,$40K - $60K,Blue,47,3,1,3,5579.0,1423,4156.0,0.503,1514.0,47.0,1.136,0.255,9.52e-05,0.9999,,50602.0,4216.833333333333,33.74570175091894,Low Risk,525.0,0,0,,0.0
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,0,5579.0,0,5579.0,0.481,1025.0,35.0,0.667,0.0,1.85e-05,0.99998,,54011.0,4500.916666666667,0.0,Low Risk,388.0,0,0,,0.0
713497983,Existing Customer,49,M,5,High School,Single,$60K - $80K,Blue,36,1,2,2,5578.0,0,5578.0,0.627,3459.0,53.0,0.71,0.0,0.00011423,0.99989,,62541.0,5211.75,0.0,Low Risk,829.0,0,0,,0.0
715746633,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,54,3,1,2,5577.0,689,4888.0,0.985,4256.0,70.0,1.121,0.124,4.73e-05,0.99995,,26772.0,2231.0,30.88301210219632,Low Risk,670.0,0,0,,0.0
714389058,Existing Customer,38,F,3,Unknown,Married,$40K - $60K,Blue,36,3,3,2,5576.0,0,5576.0,0.686,4322.0,85.0,0.809,0.0,0.00020516,0.99979,,49088.0,4090.6666666666665,0.0,Low Risk,698.0,0,0,,0.0
708478233,Existing Customer,48,F,3,Graduate,Married,$40K - $60K,Blue,36,4,2,2,5573.0,1238,4335.0,0.624,4348.0,90.0,0.837,0.222,0.00011811,0.99988,,44223.0,3685.25,33.59337901092192,Low Risk,405.0,1,3,2021-04-13 16:08:00.230337,12540.81
719535558,Existing Customer,47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570.0,1858,3712.0,0.783,4129.0,72.0,0.636,0.334,3.39e-05,0.99997,,52385.0,4365.416666666667,42.56180204256943,Medium Risk,570.0,0,0,,0.0
711679533,Existing Customer,54,M,2,Post-Graduate,Divorced,$120K +,Blue,43,3,2,2,5569.0,968,4601.0,0.949,2600.0,60.0,0.714,0.174,0.00013393,0.99987,,178334.0,14861.166666666666,6.51362050982987,Low Risk,802.0,0,0,,0.0
710115108,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,37,5,2,3,5562.0,1556,4006.0,0.751,4568.0,76.0,0.767,0.28,0.00019143,0.99981,,44401.0,3700.0833333333335,42.053106912006484,Medium Risk,824.0,0,0,,0.0
715232058,Existing Customer,61,M,0,Post-Graduate,Married,$40K - $60K,Blue,53,5,1,2,5561.0,1434,4127.0,1.423,1820.0,42.0,0.826,0.258,5.56e-05,0.99994,,42448.0,3537.3333333333335,40.539012438748586,Medium Risk,331.0,0,0,,0.0
716685033,Existing Customer,38,F,1,High School,Married,$40K - $60K,Blue,19,1,1,2,5559.0,1600,3959.0,0.716,5344.0,82.0,0.864,0.288,5.03e-05,0.99995,,45529.0,3794.0833333333335,42.17092402644468,Medium Risk,692.0,0,0,,0.0
718909158,Existing Customer,38,M,1,College,Married,Less than $40K,Blue,25,6,3,3,5559.0,658,4901.0,0.627,1793.0,37.0,0.947,0.118,0.00027607,0.99972,,23695.0,1974.5833333333333,33.3234859675037,Low Risk,339.0,0,0,,0.0
714237033,Attrited Customer,42,F,4,Uneducated,Married,Unknown,Blue,36,6,2,3,5557.0,2246,3311.0,0.518,2299.0,39.0,0.444,0.404,0.99518,0.00481999,Involuntary,,,,High Risk,321.0,0,0,,0.0
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556.0,1711,3845.0,1.434,1706.0,21.0,1.625,0.308,0.00018475,0.99982,,54457.0,4538.083333333333,37.70314192849404,Medium Risk,517.0,0,0,,0.0
713231658,Existing Customer,45,F,2,Doctorate,Single,Less than $40K,Blue,33,6,2,3,5553.0,1117,4436.0,0.914,3744.0,52.0,0.793,0.201,0.00027701,0.99972,,34349.0,2862.4166666666665,39.02297010102186,Medium Risk,381.0,0,0,,0.0
736786908,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,2,2,5550.0,2517,3033.0,0.767,6984.0,85.0,0.545,0.454,0.00011066,0.99989,,31765.0,2647.0833333333335,95.08578624271998,High Risk,500.0,0,0,,0.0
717066408,Existing Customer,36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540.0,62.0,0.771,0.274,0.00015804,0.99984,,76084.0,6340.333333333333,23.941958887545344,Low Risk,746.0,0,0,,0.0
820694133,Attrited Customer,60,F,0,High School,Married,Unknown,Blue,55,4,1,3,5549.0,0,5549.0,0.703,2412.0,38.0,0.52,0.0,0.98723,0.01277,Voluntary,,,,High Risk,757.0,0,0,,0.0
719947533,Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,36,6,2,1,5547.0,0,5547.0,0.85,4585.0,79.0,0.795,0.0,6.86e-05,0.99993,,,,,High Risk,727.0,0,0,,0.0
720406233,Existing Customer,35,F,2,Graduate,Married,Less than $40K,Blue,36,5,2,4,5546.0,1829,3717.0,0.673,1770.0,46.0,1.0,0.33,0.00032656,0.99967,,34013.0,2834.4166666666665,64.52826860318113,High Risk,337.0,0,0,,0.0
712027683,Existing Customer,47,F,2,Doctorate,Married,Less than $40K,Blue,35,3,2,2,5544.0,1184,4360.0,0.85,1336.0,38.0,0.652,0.214,0.00016471,0.99984,,27534.0,2294.5,51.60165613423404,High Risk,510.0,1,5,2022-06-12 16:08:00.230337,16448.94
709039533,Existing Customer,43,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,5544.0,1095,4449.0,0.572,3829.0,55.0,0.964,0.198,0.00018025,0.99982,,37168.0,3097.3333333333335,35.35299182092122,Low Risk,743.0,0,0,,0.0
715253433,Existing Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,38,5,2,3,5543.0,1372,4171.0,0.744,5266.0,79.0,0.795,0.248,0.00022068,0.99978,,119238.0,9936.5,13.807678760126803,Low Risk,626.0,0,0,,0.0
710721858,Attrited Customer,46,F,3,Unknown,Married,$40K - $60K,Blue,37,2,3,4,5542.0,0,5542.0,0.808,8246.0,59.0,0.639,0.0,0.9983,0.00169532,Involuntary,52325.0,4360.416666666667,0.0,Low Risk,642.0,1,3,2021-02-19 16:08:00.230337,12241.18
709259958,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,44,1,3,2,5541.0,2517,3024.0,0.879,9195.0,73.0,0.825,0.454,0.99411,0.00589,Voluntary,20826.0,1735.5,145.0302506482282,High Risk,831.0,0,0,,0.0
717233058,Existing Customer,34,M,4,Unknown,Married,$40K - $60K,Blue,26,3,2,4,5540.0,1240,4300.0,0.843,1524.0,31.0,0.824,0.224,0.00037644,0.99962,,43237.0,3603.0833333333335,34.414968661100446,Low Risk,526.0,0,0,,0.0
789185508,Existing Customer,49,M,2,High School,Married,$60K - $80K,Blue,38,5,2,1,5536.0,756,4780.0,0.635,3918.0,70.0,0.628,0.137,6.67e-05,0.99993,,71470.0,5955.833333333333,12.693437806072478,Low Risk,347.0,0,0,,0.0
716951658,Existing Customer,51,F,3,High School,Single,$40K - $60K,Blue,38,5,3,1,5536.0,0,5536.0,0.695,4281.0,82.0,0.822,0.0,0.00010943,0.99989,,57150.0,4762.5,0.0,Low Risk,317.0,0,0,,0.0
708174708,Existing Customer,38,M,4,Graduate,Married,$40K - $60K,Blue,27,6,2,4,5535.0,1276,4259.0,0.636,1764.0,38.0,0.9,0.231,0.00034248,0.99966,,53850.0,4487.5,28.434540389972145,Low Risk,738.0,0,0,,0.0
788747358,Existing Customer,50,M,0,High School,Divorced,$40K - $60K,Blue,29,5,3,2,5530.0,2034,3496.0,0.647,4836.0,68.0,0.744,0.368,0.00015005,0.99985,,44876.0,3739.6666666666665,54.389874320349406,High Risk,486.0,0,0,,0.0
712505658,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,41,3,1,3,5530.0,1999,3531.0,1.018,1766.0,45.0,0.667,0.361,0.00010679,0.99989,,38996.0,3249.6666666666665,61.51400143604473,High Risk,644.0,1,4,2021-01-06 16:08:00.235343,19983.36
717596883,Existing Customer,58,F,0,Graduate,Single,$40K - $60K,Blue,39,4,3,2,5530.0,1233,4297.0,0.859,5270.0,78.0,1.0,0.223,0.00015435,0.99985,,57260.0,4771.666666666667,25.840027942717427,Low Risk,523.0,0,0,,0.0
708253458,Existing Customer,59,F,1,Unknown,Single,Unknown,Blue,48,4,2,3,5528.0,1823,3705.0,0.731,4857.0,81.0,0.723,0.33,0.00019751,0.9998,,,,,High Risk,787.0,0,0,,0.0
709178733,Attrited Customer,50,F,2,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,3,5527.0,1120,4407.0,0.442,2281.0,37.0,0.48,0.203,0.99558,0.00441892,Involuntary,45903.0,3825.25,29.2791320828704,Low Risk,339.0,0,0,,0.0
717128283,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,2,5525.0,2409,3116.0,0.929,2305.0,33.0,0.941,0.436,0.00011482,0.99989,,27178.0,2264.8333333333335,106.36544263742734,High Risk,528.0,0,0,,0.0
756383283,Existing Customer,38,F,3,College,Married,Less than $40K,Blue,31,3,1,3,5523.0,2517,3006.0,0.72,4170.0,80.0,0.739,0.456,9.35e-05,0.99991,,33004.0,2750.3333333333335,91.51617985698702,High Risk,689.0,0,0,,0.0
719799033,Existing Customer,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,2,1,2,5520.0,2448,3072.0,0.862,14330.0,116.0,0.681,0.443,6.08e-05,0.99994,,86555.0,7212.916666666667,33.93911385824042,Low Risk,487.0,0,0,,0.0
717287883,Existing Customer,57,M,3,Graduate,Married,$80K - $120K,Blue,46,6,2,3,5516.0,2517,2999.0,0.473,1532.0,24.0,0.5,0.456,0.00019864,0.9998,,89716.0,7476.333333333333,33.66623567702528,Low Risk,569.0,0,0,,0.0
796532958,Existing Customer,59,F,0,Unknown,Married,Less than $40K,Blue,53,4,3,2,5512.0,1124,4388.0,1.391,1975.0,49.0,1.579,0.204,0.00016966,0.99983,,24066.0,2005.5,56.04587384692097,High Risk,609.0,0,0,,0.0
770985633,Existing Customer,39,M,2,Unknown,Married,$40K - $60K,Blue,26,6,1,2,5510.0,2027,3483.0,0.898,1980.0,42.0,0.68,0.368,6.05e-05,0.99994,,54820.0,4568.333333333333,44.37066763954761,Medium Risk,431.0,1,4,2022-08-27 16:08:00.235343,10386.57
719873808,Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510.0,1604,3906.0,0.551,1995.0,53.0,0.262,0.291,0.00010387,0.9999,,64207.0,5350.583333333333,29.978039777594347,Low Risk,850.0,0,0,,0.0
709823733,Attrited Customer,44,F,2,Graduate,Unknown,$40K - $60K,Blue,34,2,3,3,5508.0,0,5508.0,0.89,7507.0,78.0,0.733,0.0,0.99671,0.00329379,Voluntary,47230.0,3935.8333333333335,0.0,Low Risk,391.0,0,0,,0.0
708924783,Existing Customer,43,M,3,Graduate,Divorced,$80K - $120K,Blue,36,4,1,0,5506.0,2129,3377.0,0.705,4024.0,62.0,0.55,0.387,2.11e-05,0.99998,,106142.0,8845.166666666666,24.069642554314033,Low Risk,371.0,0,0,,0.0
