CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,Attrition_Type
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2,2962.0,2517,445.0,1.046,929.0,31.0,0.409,0.85,0.99462,0.00538,Voluntary
719325783,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2954.0,2517,437.0,0.619,1909.0,28.0,0.474,0.852,0.99527,0.00472896,Involuntary
715954158,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,3,2,4,2954.0,931,2023.0,0.575,2433.0,29.0,0.381,0.315,0.9975,0.00250084,Voluntary
720961383,Attrited Customer,47,F,3,Uneducated,Single,Unknown,Blue,36,2,3,4,2952.0,0,2952.0,0.82,2907.0,60.0,0.875,0.0,0.99819,0.00181217,Involuntary
828294933,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,45,3,2,3,2951.0,2437,514.0,0.765,2519.0,36.0,0.565,0.826,0.99485,0.00515,Voluntary
778378983,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939.0,2152,787.0,0.555,2476.0,42.0,0.355,0.732,0.99073,0.00927,Involuntary
789713208,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,50,6,3,5,2936.0,326,2610.0,0.935,2692.0,29.0,0.526,0.111,0.9991,0.00090053,Voluntary
714250908,Attrited Customer,53,F,2,Graduate,Married,Less than $40K,Blue,47,3,4,2,2927.0,2517,410.0,0.419,2231.0,60.0,0.875,0.86,0.99542,0.00457826,Involuntary
715660308,Attrited Customer,54,F,3,College,Married,Less than $40K,Blue,44,5,3,2,2921.0,2412,509.0,0.823,2612.0,33.0,0.375,0.826,0.99452,0.00548,Voluntary
708190158,Attrited Customer,38,F,3,High School,Single,Less than $40K,Blue,26,2,3,0,2920.0,2426,494.0,0.983,2750.0,41.0,0.367,0.831,0.98528,0.01472,Involuntary
714487458,Attrited Customer,49,F,5,Graduate,Divorced,$40K - $60K,Blue,40,6,4,2,2920.0,0,2920.0,0.516,2306.0,39.0,0.625,0.0,0.99556,0.00443518,Voluntary
714164808,Attrited Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918.0,0,2918.0,0.559,2056.0,54.0,0.459,0.0,0.99473,0.00527,Involuntary
720655833,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2,2913.0,0,2913.0,1.058,4955.0,56.0,0.806,0.0,0.99458,0.00542,Voluntary
827898033,Attrited Customer,54,F,1,Uneducated,Married,Unknown,Blue,50,4,0,3,2912.0,0,2912.0,0.621,2465.0,54.0,1.077,0.0,0.97066,0.02934,Involuntary
788835408,Attrited Customer,49,F,3,Unknown,Married,Less than $40K,Blue,33,6,3,3,2910.0,0,2910.0,0.789,2648.0,41.0,0.464,0.0,0.99711,0.00288892,Voluntary
711871758,Attrited Customer,30,F,1,Graduate,Married,Less than $40K,Blue,36,2,2,3,2905.0,2517,388.0,0.725,2487.0,39.0,0.393,0.866,0.99447,0.00553,Involuntary
708536283,Attrited Customer,35,M,1,Doctorate,Single,$80K - $120K,Blue,27,3,2,2,2904.0,2517,387.0,0.624,2653.0,46.0,0.586,0.867,0.99357,0.00643,Voluntary
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902.0,2517,385.0,0.821,996.0,26.0,0.444,0.867,0.99497,0.00503,Involuntary
779320008,Attrited Customer,43,M,3,College,Married,$80K - $120K,Blue,25,3,3,3,2900.0,2517,383.0,0.719,2180.0,31.0,0.409,0.868,0.99674,0.00326498,Voluntary
716307558,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214.0,46.0,0.484,0.52,0.99697,0.00302546,Involuntary
709283358,Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,29,6,2,3,2895.0,0,2895.0,0.663,2473.0,42.0,0.273,0.0,0.99549,0.00451007,Voluntary
714727833,Attrited Customer,41,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2892.0,2517,375.0,0.777,2257.0,48.0,0.714,0.87,0.99495,0.00505,Involuntary
780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2,2,2,2886.0,925,1961.0,0.946,5481.0,58.0,0.758,0.321,0.99244,0.00756,Voluntary
712235433,Attrited Customer,43,F,1,Graduate,Single,Less than $40K,Blue,36,2,3,2,2886.0,0,2886.0,0.587,2326.0,50.0,0.429,0.0,0.99411,0.00589,Involuntary
711691608,Attrited Customer,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881.0,2450,431.0,0.629,2450.0,49.0,0.531,0.85,0.99686,0.00314112,Voluntary
720939933,Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue,33,5,3,5,2879.0,0,2879.0,1.031,4684.0,56.0,0.556,0.0,0.99903,0.00097,Involuntary
718806783,Attrited Customer,46,F,3,Uneducated,Married,Unknown,Blue,36,2,3,1,2872.0,357,2515.0,0.869,2629.0,41.0,0.64,0.124,0.99143,0.00857,Voluntary
711221958,Attrited Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,26,3,2,2,2867.0,0,2867.0,0.703,2646.0,41.0,0.464,0.0,0.99161,0.00839,Involuntary
716373483,Attrited Customer,48,F,5,Graduate,Married,Less than $40K,Blue,40,4,3,2,2860.0,2517,343.0,0.38,1544.0,45.0,0.364,0.88,0.99464,0.00536,Voluntary
710299608,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517,342.0,0.993,817.0,30.0,0.667,0.88,0.997,0.00299743,Involuntary
709798908,Attrited Customer,45,F,4,Unknown,Single,Less than $40K,Blue,32,3,3,4,2858.0,0,2858.0,1.058,2611.0,43.0,0.483,0.0,0.99832,0.00167742,Voluntary
780496833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846.0,0,2846.0,0.747,2122.0,44.0,0.419,0.0,0.99047,0.00953,Involuntary
715950483,Attrited Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821.0,725,2096.0,0.704,2397.0,35.0,0.296,0.257,0.99659,0.00341249,Voluntary
714614133,Attrited Customer,53,F,3,Unknown,Married,Less than $40K,Blue,36,3,3,3,2819.0,0,2819.0,0.4,2128.0,39.0,0.444,0.0,0.99711,0.00288892,Involuntary
711144183,Attrited Customer,55,F,3,Graduate,Married,Unknown,Blue,45,1,3,1,2815.0,1848,967.0,0.563,2618.0,29.0,0.45,0.656,0.9912,0.0088,Voluntary
712691883,Attrited Customer,41,F,2,High School,Married,Less than $40K,Blue,36,3,2,2,2811.0,2404,407.0,0.491,2245.0,41.0,0.464,0.855,0.99104,0.00896,Involuntary
708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,4,3,3,2809.0,0,2809.0,0.854,2466.0,40.0,0.538,0.0,0.99691,0.00308778,Voluntary
713722608,Attrited Customer,48,F,2,Unknown,Divorced,Less than $40K,Blue,35,3,1,4,2806.0,2514,292.0,0.341,1757.0,35.0,0.4,0.896,0.99428,0.00572,Involuntary
710555433,Attrited Customer,42,F,4,Graduate,Single,Less than $40K,Blue,36,6,2,2,2803.0,0,2803.0,0.623,2216.0,40.0,0.6,0.0,0.99169,0.00831,Voluntary
758583708,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,24,2,1,4,2802.0,2460,342.0,1.029,1406.0,28.0,0.077,0.878,0.99394,0.00606,Involuntary
714035283,Attrited Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2802.0,2256,546.0,0.615,2371.0,46.0,0.353,0.805,0.99211,0.00789,Voluntary
717252483,Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue,41,3,3,3,2796.0,0,2796.0,0.729,2196.0,35.0,0.75,0.0,0.99671,0.00329379,Involuntary
806140383,Attrited Customer,59,M,2,High School,Single,$80K - $120K,Blue,54,3,2,2,2791.0,2396,395.0,0.889,2658.0,43.0,0.344,0.858,0.99104,0.00896,Voluntary
719740008,Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0,940,1851.0,0.813,2584.0,49.0,0.441,0.337,0.9981,0.00189625,Involuntary
713597658,Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,2021.0,57.0,0.676,0.854,0.99143,0.00857,Voluntary
718732833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,2783.0,1763,1020.0,0.344,3967.0,42.0,0.4,0.633,0.99047,0.00953,Involuntary
717072108,Attrited Customer,50,F,2,Unknown,Single,$40K - $60K,Blue,36,3,3,2,2762.0,0,2762.0,0.684,2571.0,44.0,0.419,0.0,0.99497,0.00503,Voluntary
716625033,Attrited Customer,32,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,6,2761.0,0,2761.0,1.047,2753.0,43.0,0.654,0.0,0.99932,0.0006789,Involuntary
802243458,Attrited Customer,48,M,2,Doctorate,Single,$40K - $60K,Blue,42,6,3,2,2760.0,0,2760.0,0.576,1759.0,34.0,0.214,0.0,0.99617,0.00382633,Voluntary
713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K,Blue,30,3,2,4,2759.0,0,2759.0,0.535,2061.0,47.0,0.424,0.0,0.99677,0.00323494,Involuntary
709563258,Attrited Customer,50,F,2,Uneducated,Single,Unknown,Blue,41,2,3,2,2751.0,2253,498.0,0.497,2108.0,40.0,0.481,0.819,0.99462,0.00538,Voluntary
708384033,Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745.0,2463,282.0,0.643,2466.0,39.0,0.345,0.897,0.99691,0.00308778,Involuntary
720742083,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,36,4,3,3,2740.0,2425,315.0,0.816,2431.0,46.0,0.394,0.885,0.99714,0.00285845,Voluntary
712950783,Attrited Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,38,3,2,3,2732.0,0,2732.0,0.76,739.0,16.0,0.455,0.0,0.99518,0.00481999,Involuntary
720519333,Attrited Customer,59,F,2,Unknown,Single,Unknown,Blue,45,1,3,3,2721.0,1885,836.0,0.853,2594.0,48.0,0.455,0.693,0.997,0.00299743,Voluntary
712677633,Attrited Customer,42,F,0,Uneducated,Divorced,Unknown,Blue,31,3,3,4,2712.0,0,2712.0,0.724,2307.0,28.0,0.474,0.0,0.99781,0.00219052,Involuntary
712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,2710.0,0.999,4724.0,60.0,0.395,0.0,0.99464,0.00536,Voluntary
712327608,Attrited Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2708.0,0,2708.0,0.673,2321.0,45.0,0.552,0.0,0.99554,0.00445616,Involuntary
715516458,Attrited Customer,42,F,1,High School,Married,$40K - $60K,Blue,36,5,3,2,2705.0,2430,275.0,0.698,2602.0,43.0,0.433,0.898,0.99395,0.00605,Voluntary
770596458,Attrited Customer,45,F,2,Doctorate,Married,Less than $40K,Blue,31,4,3,4,2704.0,2262,442.0,0.87,2362.0,39.0,0.444,0.837,0.99866,0.00133669,Involuntary
719821908,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,16,2,1,2,2703.0,0,2703.0,0.882,2752.0,43.0,0.433,0.0,0.98167,0.01833,Voluntary
780143283,Attrited Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,32,4,3,3,2701.0,2498,203.0,0.637,2678.0,37.0,0.609,0.925,0.99683,0.00317458,Involuntary
787493808,Attrited Customer,48,F,4,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,2700.0,2480,220.0,0.686,2396.0,49.0,0.531,0.919,0.99169,0.00831,Voluntary
802247658,Attrited Customer,59,M,2,Uneducated,Single,$40K - $60K,Blue,53,4,5,4,2699.0,2422,277.0,0.773,2599.0,43.0,0.433,0.897,0.99832,0.00168378,Involuntary
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.0,1576,1118.0,0.494,2041.0,57.0,0.9,0.585,0.99411,0.00589,Voluntary
798481383,Attrited Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,34,5,1,2,2694.0,0,2694.0,0.872,2684.0,38.0,0.31,0.0,0.98327,0.01673,Involuntary
710481333,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272.0,57.0,0.541,0.6,0.9989,0.00109664,Voluntary
714058308,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0,2384,305.0,0.365,1941.0,53.0,0.656,0.887,0.99818,0.00182139,Involuntary
778601733,Attrited Customer,55,F,3,High School,Single,$40K - $60K,Blue,47,5,4,3,2687.0,1689,998.0,0.714,2370.0,34.0,0.789,0.629,0.9973,0.00270332,Voluntary
771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673.0,0,2673.0,1.043,4929.0,54.0,0.459,0.0,0.99825,0.00175068,Involuntary
708797583,Attrited Customer,49,F,4,Unknown,Single,Unknown,Blue,31,6,3,3,2672.0,0,2672.0,1.038,2576.0,39.0,0.5,0.0,0.99714,0.00285845,Voluntary
711846183,Attrited Customer,38,F,3,Graduate,Single,$40K - $60K,Blue,26,3,2,3,2669.0,0,2669.0,0.67,2271.0,31.0,0.722,0.0,0.99499,0.00501,Involuntary
813804783,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,3,2667.0,0,2667.0,0.494,4399.0,54.0,0.862,0.0,0.99639,0.00360858,Voluntary
719449533,Attrited Customer,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386.0,49.0,0.485,0.86,0.99513,0.00487126,Involuntary
794719983,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616.0,2505,111.0,0.828,2576.0,42.0,0.5,0.958,0.9949,0.0051,Voluntary
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353,242.0,0.924,2526.0,41.0,0.577,0.907,0.99735,0.00265408,Involuntary
716643033,Attrited Customer,41,F,2,Graduate,Married,Less than $40K,Blue,31,3,3,3,2580.0,2137,443.0,1.056,2981.0,40.0,0.481,0.828,0.99671,0.00329379,Voluntary
741517458,Attrited Customer,49,F,4,Graduate,Married,Less than $40K,Blue,42,2,4,3,2575.0,2517,58.0,0.31,1874.0,40.0,0.739,0.977,0.9974,0.00260048,Involuntary
715194183,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,3,4,2575.0,411,2164.0,0.833,2423.0,43.0,0.593,0.16,0.99824,0.00175907,Voluntary
715222533,Attrited Customer,52,F,3,Graduate,Married,Less than $40K,Blue,36,5,3,3,2566.0,1079,1487.0,0.554,2340.0,36.0,0.5,0.42,0.99683,0.00317458,Involuntary
714045783,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,29,2,2,6,2547.0,1965,582.0,0.535,2160.0,46.0,0.353,0.771,0.99899,0.00100677,Voluntary
709161108,Attrited Customer,44,M,1,Unknown,Single,$60K - $80K,Blue,33,3,2,4,2540.0,0,2540.0,0.212,1531.0,31.0,0.107,0.0,0.99704,0.00295827,Involuntary
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536.0,0,2536.0,0.917,901.0,35.0,0.522,0.0,0.99714,0.00285845,Voluntary
709173108,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,40,6,2,2,2532.0,2221,311.0,0.491,799.0,21.0,0.235,0.877,0.99169,0.00831,Involuntary
711323283,Attrited Customer,57,M,2,Uneducated,Married,$60K - $80K,Blue,41,3,3,2,2527.0,1030,1497.0,0.714,2767.0,43.0,0.387,0.408,0.99462,0.00538,Voluntary
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520.0,1473,1047.0,0.515,2061.0,36.0,0.241,0.585,0.99671,0.00329379,Involuntary
710666583,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,3,2,4,2516.0,2312,204.0,0.625,2321.0,36.0,0.5,0.919,0.99684,0.0031619,Voluntary
714119283,Attrited Customer,42,F,2,Unknown,Single,$40K - $60K,Blue,34,3,3,3,2516.0,0,2516.0,0.53,2257.0,51.0,0.545,0.0,0.997,0.00299743,Involuntary
720991833,Attrited Customer,48,F,2,Doctorate,Married,Less than $40K,Blue,36,4,3,4,2514.0,2090,424.0,0.842,2603.0,53.0,0.606,0.831,0.99866,0.00133669,Voluntary
720124758,Attrited Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,40,5,4,3,2509.0,450,2059.0,0.654,2239.0,47.0,0.621,0.179,0.99744,0.0025563,Involuntary
711245433,Attrited Customer,50,F,4,Graduate,Single,Unknown,Blue,41,5,3,3,2509.0,0,2509.0,0.702,2281.0,41.0,0.367,0.0,0.99686,0.00314112,Voluntary
721032633,Attrited Customer,55,F,3,Unknown,Single,$40K - $60K,Blue,32,5,3,4,2496.0,1999,497.0,0.724,2590.0,50.0,0.667,0.801,0.9983,0.00169532,Involuntary
713945883,Attrited Customer,62,F,2,Graduate,Married,Less than $40K,Blue,52,4,2,2,2490.0,513,1977.0,0.678,864.0,20.0,0.333,0.206,0.99129,0.00871,Voluntary
712747758,Attrited Customer,50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477.0,0,2477.0,0.445,2037.0,43.0,0.387,0.0,0.99518,0.00481999,Involuntary
720962208,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476.0,2250,226.0,0.969,4659.0,48.0,0.6,0.909,0.99259,0.00741,Voluntary
755996583,Attrited Customer,57,F,2,Uneducated,Single,Less than $40K,Blue,50,5,0,3,2475.0,0,2475.0,0.823,2574.0,43.0,0.654,0.0,0.97241,0.02759,Involuntary
713717283,Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,29,3,3,3,2473.0,2332,141.0,0.293,1738.0,32.0,0.455,0.943,0.99711,0.00288892,Voluntary
718975083,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,40,6,4,3,2473.0,0,2473.0,0.547,2133.0,44.0,0.419,0.0,0.9974,0.00260048,Involuntary
808903308,Attrited Customer,54,F,1,Unknown,Married,$40K - $60K,Blue,49,4,3,6,2471.0,0,2471.0,0.722,2519.0,35.0,0.522,0.0,0.99938,0.00061767,Voluntary
787463508,Attrited Customer,26,M,0,Graduate,Single,Less than $40K,Blue,13,5,2,4,2469.0,2410,59.0,0.544,1027.0,20.0,0.176,0.976,0.99645,0.0035547,Involuntary
714384783,Attrited Customer,59,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,3,2468.0,0,2468.0,0.5,2017.0,37.0,0.762,0.0,0.99649,0.00350838,Voluntary
779859558,Attrited Customer,54,F,3,High School,Married,Less than $40K,Blue,38,2,2,4,2452.0,1012,1440.0,0.46,2398.0,29.0,0.318,0.413,0.99697,0.00302546,Involuntary
711531858,Attrited Customer,48,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,3,2447.0,1267,1180.0,0.449,2132.0,37.0,0.37,0.518,0.99714,0.00285845,Voluntary
717035283,Attrited Customer,46,M,1,Graduate,Single,$60K - $80K,Blue,37,2,3,4,2445.0,848,1597.0,0.771,2216.0,39.0,0.56,0.347,0.99794,0.00205937,Involuntary
712125258,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0,2442.0,0.98,701.0,19.0,0.727,0.0,0.99677,0.00323086,Voluntary
709145958,Attrited Customer,43,F,3,Unknown,Married,Less than $40K,Blue,36,2,2,2,2440.0,1002,1438.0,0.061,1533.0,42.0,0.105,0.411,0.99236,0.00764,Involuntary
714266883,Attrited Customer,54,F,4,Post-Graduate,Unknown,Less than $40K,Blue,44,5,3,3,2440.0,503,1937.0,0.415,2334.0,51.0,0.594,0.206,0.99733,0.00267072,Voluntary
712092783,Attrited Customer,47,F,3,Doctorate,Single,Less than $40K,Blue,40,6,2,3,2437.0,0,2437.0,0.664,2027.0,42.0,0.448,0.0,0.99653,0.00346592,Involuntary
720731808,Attrited Customer,52,F,3,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437.0,0,2437.0,0.912,3068.0,53.0,0.656,0.0,0.99814,0.00186317,Voluntary
709444983,Attrited Customer,38,F,3,Uneducated,Single,$40K - $60K,Blue,30,3,2,3,2435.0,2432,3.0,0.12,1460.0,32.0,0.103,0.999,0.99513,0.00487126,Involuntary
709170108,Attrited Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,41,3,2,4,2425.0,0,2425.0,0.187,1522.0,36.0,0.2,0.0,0.99704,0.00295827,Voluntary
719098308,Attrited Customer,56,F,2,High School,Single,Less than $40K,Blue,42,5,4,2,2423.0,268,2155.0,0.804,2516.0,59.0,0.639,0.111,0.99529,0.00470886,Involuntary
756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,5,3,2,2422.0,1014,1408.0,0.688,2437.0,44.0,0.467,0.419,0.99487,0.00513,Voluntary
708708858,Attrited Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,1,3,4,2422.0,502,1920.0,0.997,2548.0,46.0,0.484,0.207,0.99794,0.00205937,Involuntary
781137783,Attrited Customer,40,M,3,High School,Unknown,Less than $40K,Blue,33,1,3,4,2420.0,191,2229.0,0.818,2478.0,43.0,0.433,0.079,0.99808,0.00191647,Voluntary
713685033,Attrited Customer,44,F,2,Graduate,Married,Less than $40K,Blue,33,3,2,2,2417.0,0,2417.0,0.389,1848.0,38.0,0.407,0.0,0.99129,0.00871,Involuntary
795599883,Attrited Customer,57,F,2,Uneducated,Married,Unknown,Blue,51,3,6,2,2404.0,284,2120.0,0.866,2511.0,51.0,0.5,0.118,0.9932,0.0068,Voluntary
717219933,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,4,3,6,2402.0,628,1774.0,0.689,1930.0,48.0,0.6,0.261,0.99944,0.00055875,Involuntary
716751858,Attrited Customer,34,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,3,2401.0,496,1905.0,0.647,2597.0,40.0,0.379,0.207,0.99681,0.00319278,Voluntary
711150333,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,31,5,3,2,2391.0,0,2391.0,0.669,2857.0,40.0,0.6,0.0,0.99467,0.00533,Involuntary
713047608,Attrited Customer,40,F,2,College,Unknown,Less than $40K,Blue,36,6,1,3,2387.0,2013,374.0,0.449,2134.0,41.0,0.952,0.843,0.98902,0.01098,Voluntary
802668333,Attrited Customer,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,1919,465.0,0.5,3512.0,50.0,0.471,0.805,0.99671,0.00329379,Involuntary
709413933,Attrited Customer,56,M,2,High School,Single,$40K - $60K,Blue,40,2,6,4,2381.0,651,1730.0,0.592,1920.0,46.0,0.586,0.273,0.99748,0.00251777,Voluntary
708416433,Attrited Customer,41,F,1,High School,Single,Less than $40K,Blue,36,4,3,2,2372.0,0,2372.0,0.597,2499.0,41.0,0.464,0.0,0.99395,0.00605,Involuntary
712144158,Attrited Customer,53,F,1,Graduate,Single,Less than $40K,Blue,48,6,6,3,2370.0,1166,1204.0,0.562,2164.0,45.0,0.607,0.492,0.99556,0.00444033,Voluntary
714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369.0,0,2369.0,0.51,1924.0,48.0,0.548,0.0,0.99447,0.00553,Involuntary
718958583,Attrited Customer,44,M,4,Post-Graduate,Single,$80K - $120K,Blue,36,5,3,2,2367.0,1606,761.0,0.956,4506.0,59.0,0.639,0.678,0.99552,0.00448403,Voluntary
772150983,Attrited Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363.0,978,1385.0,0.662,2635.0,40.0,0.538,0.414,0.98576,0.01424,Involuntary
715651833,Attrited Customer,65,M,1,Unknown,Single,Less than $40K,Blue,36,3,4,4,2351.0,0,2351.0,0.881,1593.0,35.0,0.591,0.0,0.99845,0.001551,Voluntary
719305608,Attrited Customer,57,F,3,High School,Single,Less than $40K,Blue,36,4,3,3,2347.0,1900,447.0,0.845,2447.0,47.0,0.621,0.81,0.99673,0.00326528,Involuntary
769883733,Attrited Customer,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,2344.0,0,2344.0,0.412,2098.0,31.0,0.409,0.0,0.99625,0.00375265,Voluntary
711204483,Attrited Customer,56,M,4,High School,Married,$60K - $80K,Blue,46,3,3,3,2340.0,1930,410.0,0.987,781.0,15.0,0.364,0.825,0.99677,0.00323086,Involuntary
709338633,Attrited Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,37,2,4,3,2339.0,0,2339.0,0.493,1542.0,45.0,0.607,0.0,0.9971,0.00290471,Voluntary
712292133,Attrited Customer,45,F,3,College,Married,Less than $40K,Blue,36,4,2,4,2330.0,2294,36.0,0.456,2107.0,40.0,0.333,0.985,0.99697,0.00302519,Involuntary
718508883,Attrited Customer,43,F,3,Unknown,Single,Less than $40K,Blue,36,6,3,3,2325.0,238,2087.0,0.64,2306.0,47.0,0.621,0.102,0.99711,0.00288892,Voluntary
720370533,Attrited Customer,55,M,3,Uneducated,Married,$60K - $80K,Blue,44,3,2,2,2323.0,0,2323.0,0.737,804.0,15.0,0.5,0.0,0.99183,0.00817,Involuntary
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2,2317.0,0,2317.0,1.005,884.0,19.0,0.727,0.0,0.99073,0.00927,Voluntary
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317.0,0,2317.0,0.734,2214.0,41.0,0.519,0.0,0.99499,0.00501,Involuntary
712593933,Attrited Customer,40,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313.0,0,2313.0,0.673,2249.0,42.0,0.312,0.0,0.99871,0.00128822,Voluntary
772382283,Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,36,3,3,3,2302.0,1593,709.0,0.671,2689.0,49.0,0.324,0.692,0.99683,0.00317458,Involuntary
714372333,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K,Blue,52,6,4,2,2302.0,0,2302.0,0.52,2256.0,40.0,0.667,0.0,0.99631,0.00369001,Voluntary
709785783,Attrited Customer,35,F,0,Graduate,Single,Less than $40K,Blue,25,5,3,4,2300.0,0,2300.0,0.877,1485.0,34.0,0.478,0.0,0.99775,0.00225216,Involuntary
712222758,Attrited Customer,38,F,3,Graduate,Married,Less than $40K,Blue,36,3,2,3,2300.0,0,2300.0,0.703,2500.0,47.0,0.119,0.0,0.99499,0.00501,Voluntary
